"no","type","Word","Sub_Type","Type2","Type3","wildcard","Source_Politician","Low_Precision","Low_Recall","Other_Reason","Include","Comment","sort","multiword","duplicate","real_duplicate","added","regex_matches","regex_lookuptime","regex_sort","word_copy","popu_list","ches2014_antielite_std","ches2017_antielite_std","ches2017_peopleelite_std","ches2017_pop_std","cses5_pop_std","mean_cor","at_FPOE","at_Gruene","at_NEOS","at_OEVP","at_PILZ","at_SPOE","de_AfD","de_CDU","de_CSU","de_FDP","de_Gruene","de_Linke","de_Piraten","de_SPD","ch_BDP","ch_CVP","ch_EDU","ch_EVP","ch_FDP","ch_Gruene","ch_Gruenliberale","ch_SP","ch_SVP","at_mean","de_mean","ch_mean","at_FPOE_meandv","at_Gruene_meandv","at_NEOS_meandv","at_OEVP_meandv","at_PILZ_meandv","at_SPOE_meandv","de_AfD_meandv","de_CDU_meandv","de_CSU_meandv","de_FDP_meandv","de_Gruene_meandv","de_Linke_meandv","de_Piraten_meandv","de_SPD_meandv","ch_BDP_meandv","ch_CVP_meandv","ch_EDU_meandv","ch_EVP_meandv","ch_FDP_meandv","ch_Gruene_meandv","ch_Gruenliberale_meandv","ch_SP_meandv","ch_SVP_meandv"
3285,,"büezer(innen|in)? (.* )?wei(ß|ss)","common sense","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","büezerinneninweißss",TRUE,FALSE,FALSE,2019-04-11,0,0.87,4,"büezer(innen|in)? (.* )?wei(ß|ss)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3286,,"büezer(innen|in)? (.* )?(will|(ein)?fordert|möchte|mag|verlangt|beansprucht|wünscht)","volkswille","advocative","sovereignty","regex",0,0,1,0,0,"never appeared term","büezerinneninwilleinfordertmöchtemagverlangtbeanspruchtwünscht",TRUE,FALSE,FALSE,2019-04-11,0,0.89,4,"büezer(innen|in)? (.* )?(will|(ein)?fordert|möchte|mag|verlangt|beansprucht|wünscht)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3287,,"büezer(innen|in)? (will|kann|möchte(n)?|wollen|können) (.* )?nicht (.* )?(länger|mehr) (hören|sehen)","menschen reicht es","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","büezerinneninwillkannmöchtenwollenkönnennichtlängermehrhörensehen",TRUE,FALSE,FALSE,2019-04-11,0,0.87,4,"büezer(innen|in)? (will|kann|möchte(n)?|wollen|können) (.* )?nicht (.* )?(länger|mehr) (hören|sehen)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3288,,"büezer(innen|in)? (.* )?wissen","common sense","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","büezerinneninwissen",TRUE,FALSE,FALSE,2019-04-11,0,0.85,4,"büezer(innen|in)? (.* )?wissen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3289,,"büezer(innen|in)? (.* )?(wollen|(ein)?fordern|möchten|mögen|verlangen|beanspruchen|wünschen)","volkswille","advocative","sovereignty","regex",0,0,1,0,0,"never appeared term","büezerinneninwolleneinfordernmöchtenmögenverlangenbeanspruchenwünschen",TRUE,FALSE,FALSE,2019-04-11,0,0.88,4,"büezer(innen|in)? (.* )?(wollen|(ein)?fordern|möchten|mögen|verlangen|beanspruchen|wünschen)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290,,"büezer(innen|in)? (.* )?zur wehr setz(t|en)","menschen wehren sich","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","büezerinneninzurwehrsetzten",TRUE,FALSE,FALSE,2019-04-11,0,0.87,4,"büezer(innen|in)? (.* )?zur wehr setz(t|en)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3291,,"büezer(innen|in)? (.* )?zwangsbeglück(t|en)","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","büezerinneninzwangsbeglückten",TRUE,FALSE,FALSE,2019-04-11,0,0.86,4,"büezer(innen|in)? (.* )?zwangsbeglück(t|en)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3292,,"büezer(n|innen|in)? (.* )?aufbürde(t|n)","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","büezerninneninaufbürdetn",TRUE,FALSE,FALSE,2019-04-11,0,0.86,4,"büezer(n|innen|in)? (.* )?aufbürde(t|n)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3293,,"büezer(n|innen|in)? (.* )?auferleg(t|en)","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","büezerninneninauferlegten",TRUE,FALSE,FALSE,2019-04-11,0,0.88,4,"büezer(n|innen|in)? (.* )?auferleg(t|en)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3294,,"büezer(n|innen|in)? (.* )?aufhals(t|en)","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","büezerninneninaufhalsten",TRUE,FALSE,FALSE,2019-04-11,0,0.86,4,"büezer(n|innen|in)? (.* )?aufhals(t|en)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3295,,"büezer(n|innen|in)? (.* )?aufnötig(t|en)","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","büezerninneninaufnötigten",TRUE,FALSE,FALSE,2019-04-11,0,0.87,4,"büezer(n|innen|in)? (.* )?aufnötig(t|en)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3296,,"büezer(n|innen|in)? (.* )?(auf)?oktroyier(t|en)","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","büezerninneninaufoktroyierten",TRUE,FALSE,FALSE,2019-04-11,0,0.88,4,"büezer(n|innen|in)? (.* )?(auf)?oktroyier(t|en)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3297,,"büezer(n|innen|in)? (.* )?aufzwing(t|en)","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","büezerninneninaufzwingten",TRUE,FALSE,FALSE,2019-04-11,0,0.87,4,"büezer(n|innen|in)? (.* )?aufzwing(t|en)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3298,,"büezer(n|innen|in)? (.* )?bis (hier|da)(hin)? steh(t|en)","menschen reicht es","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","büezerninneninbishierdahinstehten",TRUE,FALSE,FALSE,2019-04-11,0,0.90,4,"büezer(n|innen|in)? (.* )?bis (hier|da)(hin)? steh(t|en)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3299,,"büezer(n|innen|in)? (.* )?diktier(t|en)","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","büezerninnenindiktierten",TRUE,FALSE,FALSE,2019-04-11,0,0.98,4,"büezer(n|innen|in)? (.* )?diktier(t|en)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3300,,"büezer(n|innen|in)? häng(t|en) (.* )?zum hals(e)? (her|hin)aus","menschen reicht es","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","büezerninneninhängtenzumhalseherhinaus",TRUE,FALSE,FALSE,2019-04-11,0,1.08,4,"büezer(n|innen|in)? häng(t|en) (.* )?zum hals(e)? (her|hin)aus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3301,,"büezer(n|innen|in)? (ist|sind|wird|werden|war|waren) (.* )?zu (bunt|blöd|dumm)","menschen reicht es","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","büezerninneninistsindwirdwerdenwarwarenzubuntblöddumm",TRUE,FALSE,FALSE,2019-04-11,0,0.90,4,"büezer(n|innen|in)? (ist|sind|wird|werden|war|waren) (.* )?zu (bunt|blöd|dumm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3302,,"büezer(n|innen|in)? (langt|reicht) (es|das|dies)","menschen reicht es","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","büezerninneninlangtreichtesdasdies",TRUE,FALSE,FALSE,2019-04-11,0,0.90,4,"büezer(n|innen|in)? (langt|reicht) (es|das|dies)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3303,,"büezer(n|innen|in)? steh(t|en) (.*) bis (hier|da)(hin)?","menschen reicht es","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","büezerninneninstehtenbishierdahin",TRUE,FALSE,FALSE,2019-04-11,0,0.99,4,"büezer(n|innen|in)? steh(t|en) (.*) bis (hier|da)(hin)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3304,,"büezer(n|innen|in)? (.* )?zu (bunt|blöd|dumm) (ist|sein|wird|werden|war|waren|sein)","menschen reicht es","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","büezerninneninzubuntblöddummistseinwirdwerdenwarwarensein",TRUE,FALSE,FALSE,2019-04-11,0,0.88,4,"büezer(n|innen|in)? (.* )?zu (bunt|blöd|dumm) (ist|sein|wird|werden|war|waren|sein)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3305,,"büezer(n|innen|in)? (.* )?zum hals(e)? (her|hin)aus häng(t|en)","menschen reicht es","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","büezerninneninzumhalseherhinaushängten",TRUE,FALSE,FALSE,2019-04-11,0,0.95,4,"büezer(n|innen|in)? (.* )?zum hals(e)? (her|hin)aus häng(t|en)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3306,,"büezer(s|innen|in)? (wille|wunsch|wünsche|anliegen|ansuchen|verlangen)","volkswille","advocative","sovereignty","regex",0,0,1,0,0,"never appeared term","büezersinneninwillewunschwünscheanliegenansuchenverlangen",TRUE,FALSE,FALSE,2019-04-11,0,0.95,4,"büezer(s|innen|in)? (wille|wunsch|wünsche|anliegen|ansuchen|verlangen)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3307,,"büezer(s|n|innen|in)? (von|auf) der stra(ß|ss)e","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","büezersninneninvonaufderstraßsse",TRUE,FALSE,FALSE,2019-04-11,0,0.85,4,"büezer(s|n|innen|in)? (von|auf) der stra(ß|ss)e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3308,,"büezer(s|n|innen|in)? von nebenan","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","büezersninneninvonnebenan",TRUE,FALSE,FALSE,2019-04-11,0,0.89,4,"büezer(s|n|innen|in)? von nebenan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309,,"bürde(t|n) (.* )?allgemeinheit (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnallgemeinheitauf",TRUE,FALSE,FALSE,2019-04-11,0,0.86,4,"bürde(t|n) (.* )?allgemeinheit (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3310,,"bürde(t|n) (.* )?angestellten (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnangestelltenauf",TRUE,FALSE,FALSE,2019-04-11,0,0.90,4,"bürde(t|n) (.* )?angestellten (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3311,,"bürde(t|n) (.* )?arbeiter(n|innen|in)? (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnarbeiterninneninauf",TRUE,FALSE,FALSE,2019-04-11,0,0.88,4,"bürde(t|n) (.* )?arbeiter(n|innen|in)? (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3312,,"bürde(t|n) (.* )?arbeiterschaft (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnarbeiterschaftauf",TRUE,FALSE,FALSE,2019-04-11,0,0.87,4,"bürde(t|n) (.* )?arbeiterschaft (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3313,,"bürde(t|n) (.* )?arbeitnehmer(n|innen|in)? (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnarbeitnehmerninneninauf",TRUE,FALSE,FALSE,2019-04-11,0,0.88,4,"bürde(t|n) (.* )?arbeitnehmer(n|innen|in)? (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314,,"bürde(t|n) (.* )?(be|ein)wohner(n|innen|in)? (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnbeeinwohnerninneninauf",TRUE,FALSE,FALSE,2019-04-11,0,0.91,4,"bürde(t|n) (.* )?(be|ein)wohner(n|innen|in)? (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3315,,"bürde(t|n) (.* )?berufstätigen (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnberufstätigenauf",TRUE,FALSE,FALSE,2019-04-11,0,0.87,4,"bürde(t|n) (.* )?berufstätigen (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3316,,"bürde(t|n) (.* )?beschäftigten (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnbeschäftigtenauf",TRUE,FALSE,FALSE,2019-04-11,0,0.90,4,"bürde(t|n) (.* )?beschäftigten (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3317,,"bürde(t|n) (.* )?bevölkerung (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnbevölkerungauf",TRUE,FALSE,FALSE,2019-04-11,0,0.91,4,"bürde(t|n) (.* )?bevölkerung (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3318,,"bürde(t|n) (.* )?büezer(n|innen|in)? (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnbüezerninneninauf",TRUE,FALSE,FALSE,2019-04-11,0,0.87,4,"bürde(t|n) (.* )?büezer(n|innen|in)? (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3319,,"bürde(t|n) (.* )?eidgen(o|ö)ss(en|in|innen) (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetneidgenoössenininnenauf",TRUE,FALSE,FALSE,2019-04-11,0,0.85,4,"bürde(t|n) (.* )?eidgen(o|ö)ss(en|in|innen) (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3320,,"bürde(t|n) (.* )?einheimischen (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetneinheimischenauf",TRUE,FALSE,FALSE,2020-03-13,0,0.88,4,"bürde(t|n) (.* )?einheimischen (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3321,,"bürde(t|n) (.* )?erwerbstätigen (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnerwerbstätigenauf",TRUE,FALSE,FALSE,2019-04-11,0,0.90,4,"bürde(t|n) (.* )?erwerbstätigen (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3322,,"bürde(t|n) (.* )?frau(en)? (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnfrauenauf",TRUE,FALSE,FALSE,2019-04-11,0,0.88,4,"bürde(t|n) (.* )?frau(en)? (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3323,,"bürde(t|n) (.* )?(frauen und männern|männern und frauen) (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnfrauenundmännernmännernundfrauenauf",TRUE,FALSE,FALSE,2019-04-11,0,0.87,4,"bürde(t|n) (.* )?(frauen und männern|männern und frauen) (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3324,,"bürde(t|n) (.* )?hackler(n|innen|in)? (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnhacklerninneninauf",TRUE,FALSE,FALSE,2019-04-11,0,0.92,4,"bürde(t|n) (.* )?hackler(n|innen|in)? (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3325,,"bürde(t|n) (.* )?konsument(en|innen|in)? (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnkonsumenteninneninauf",TRUE,FALSE,FALSE,2019-04-11,0,0.94,4,"bürde(t|n) (.* )?konsument(en|innen|in)? (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3326,,"bürde(t|n) (.* )?landsfrau(en)? (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnlandsfrauenauf",TRUE,FALSE,FALSE,2019-04-11,0,0.91,4,"bürde(t|n) (.* )?landsfrau(en)? (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3327,,"bürde(t|n) (.* )?landsleuten (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnlandsleutenauf",TRUE,FALSE,FALSE,2019-04-11,0,0.87,4,"bürde(t|n) (.* )?landsleuten (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3328,,"bürde(t|n) (.* )?landsm(a|ä)nn(e|ern)? (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnlandsmaänneernauf",TRUE,FALSE,FALSE,2019-04-11,0,0.86,4,"bürde(t|n) (.* )?landsm(a|ä)nn(e|ern)? (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3329,,"bürde(t|n) (.* )?leuten (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnleutenauf",TRUE,FALSE,FALSE,2019-04-11,0,0.87,4,"bürde(t|n) (.* )?leuten (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3330,,"bürde(t|n) (.* )?lohnarbeiter(n|innen|in)? (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnlohnarbeiterninneninauf",TRUE,FALSE,FALSE,2019-04-11,0,0.89,4,"bürde(t|n) (.* )?lohnarbeiter(n|innen|in)? (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3331,,"bürde(t|n) (.* )?m(a|ä)nn(e|ern)? (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnmaänneernauf",TRUE,FALSE,FALSE,2019-04-11,0,0.93,4,"bürde(t|n) (.* )?m(a|ä)nn(e|ern)? (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3332,,"bürde(t|n) (.* )?malocher(n|innen|in)? (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnmalocherninneninauf",TRUE,FALSE,FALSE,2019-04-11,0,0.90,4,"bürde(t|n) (.* )?malocher(n|innen|in)? (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3333,,"bürde(t|n) (.* )?masse(n)? (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnmassenauf",TRUE,FALSE,FALSE,2019-04-11,0,0.94,4,"bürde(t|n) (.* )?masse(n)? (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3334,,"bürde(t|n) (.* )?mehrheit (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnmehrheitauf",TRUE,FALSE,FALSE,2019-04-11,0,0.92,4,"bürde(t|n) (.* )?mehrheit (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3335,,"bürde(t|n) (.* )?menschen (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnmenschenauf",TRUE,FALSE,FALSE,2019-04-11,0,0.96,4,"bürde(t|n) (.* )?menschen (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3336,,"bürde(t|n) (.* )?mitbürger(n|innen|in)? (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnmitbürgerninneninauf",TRUE,FALSE,FALSE,2019-04-11,0,0.92,4,"bürde(t|n) (.* )?mitbürger(n|innen|in)? (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3337,,"bürde(t|n) (.* )?österreich(er|ern|erinnen|erin|ischen|ischem) (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnösterreicherernerinnenerinischenischemauf",TRUE,FALSE,FALSE,2019-04-11,0,0.97,4,"bürde(t|n) (.* )?österreich(er|ern|erinnen|erin|ischen|ischem) (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3338,,"bürde(t|n) (.* )?schweizer(n|innen|in|ischen|ischem)? (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnschweizerninneninischenischemauf",TRUE,FALSE,FALSE,2020-03-13,0,1.15,4,"bürde(t|n) (.* )?schweizer(n|innen|in|ischen|ischem)? (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3339,,"bürde(t|n) (.* )?sterblichen (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnsterblichenauf",TRUE,FALSE,FALSE,2019-04-11,0,0.86,4,"bürde(t|n) (.* )?sterblichen (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3340,,"bürde(t|n) (.* )?steuerpflichtigen (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnsteuerpflichtigenauf",TRUE,FALSE,FALSE,2019-04-11,0,0.89,4,"bürde(t|n) (.* )?steuerpflichtigen (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3341,,"bürde(t|n) (.* )?stimmbürger(n|innen|in)? (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnstimmbürgerninneninauf",TRUE,FALSE,FALSE,2019-04-11,0,0.88,4,"bürde(t|n) (.* )?stimmbürger(n|innen|in)? (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3342,,"bürde(t|n) (.* )?urnengänger(n|innen|in)? (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnurnengängerninneninauf",TRUE,FALSE,FALSE,2019-04-11,0,0.91,4,"bürde(t|n) (.* )?urnengänger(n|innen|in)? (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3343,,"bürde(t|n) (.* )?verbraucher(n|innen|in)? (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnverbraucherninneninauf",TRUE,FALSE,FALSE,2019-04-11,0,0.94,4,"bürde(t|n) (.* )?verbraucher(n|innen|in)? (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3344,,"bürde(t|n) (.* )?vielen (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnvielenauf",TRUE,FALSE,FALSE,2019-04-11,0,0.89,4,"bürde(t|n) (.* )?vielen (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3345,,"bürde(t|n) (.* )?wahlberechtigten (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnwahlberechtigtenauf",TRUE,FALSE,FALSE,2019-04-11,0,0.93,4,"bürde(t|n) (.* )?wahlberechtigten (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3346,,"bürde(t|n) (.* )?wähler(n|innen|in)? (.* )?auf","den menschen aufzwingen","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","bürdetnwählerninneninauf",TRUE,FALSE,FALSE,2019-04-11,0,0.91,4,"bürde(t|n) (.* )?wähler(n|innen|in)? (.* )?auf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
